timestamp,passengers_requests,passengers_departures,passengers_arrivals,passengers_served_by_drivers,avg_ride_waiting,avg_ride_duration,avg_ride_route_length,num_rides_in_progress,num_drivers_cars,avg_drivers_shift_duration,avg_drivers_total_route_length,avg_drivers_total_times,avg_drivers_occupied_distance,avg_drivers_occupied_time,num_traffic_vehicles,avg_traffic_duration,avg_traffic_route_length,avg_queuing_time,avg_queuing_length,avg_speed,avg_relative_speed
0,1,0,0,0,0.0,0.0,0.0,0,574,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0
1,4,0,0,0,0.0,0.0,0.0,0,577,0.0,0.0,0.0,0.0,0.0,26,0.0,0.0,0.0,0.0,1.94,0.22
2,5,0,0,0,0.0,0.0,0.0,0,579,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.0,3.83,0.43
3,1,0,0,0,0.0,0.0,0.0,0,620,0.0,0.0,0.0,0.0,0.0,66,0.0,0.0,0.0,0.0,5.23,0.58
4,2,0,0,0,0.0,0.0,0.0,0,622,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,6.24,0.66
5,2,0,0,0,0.0,0.0,0.0,0,622,0.0,0.0,0.0,0.0,0.0,97,0.0,0.0,0.0,0.0,7.07,0.71
6,2,0,0,0,0.0,0.0,0.0,0,626,0.0,0.0,0.0,0.0,0.0,114,0.0,0.0,0.0,0.0,7.79,0.75
7,1,0,0,0,0.0,0.0,0.0,0,626,0.0,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,8.52,0.79
8,5,0,0,0,0.0,0.0,0.0,0,626,0.0,0.0,0.0,0.0,0.0,145,0.0,0.0,0.6666666666666666,3.866666666666667,9.09,0.83
9,1,0,0,0,0.0,0.0,0.0,0,627,0.0,0.0,0.0,0.0,0.0,158,0.0,0.0,1.125,3.64375,9.32,0.83
10,1,0,0,0,0.0,0.0,0.0,0,627,0.0,0.0,0.0,0.0,0.0,176,0.0,0.0,0.9,2.6605,9.36,0.83
11,0,0,0,0,0.0,0.0,0.0,0,627,0.0,0.0,0.0,0.0,0.0,188,0.0,0.0,1.1785714285714286,3.1942857142857144,9.27,0.84
12,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,199,0.0,0.0,1.0909090909090908,2.90090909090909,9.12,0.83
13,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,1.3076923076923077,3.202051282051282,8.96,0.82
14,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,217,0.0,0.0,1.7640449438202248,4.412921348314606,8.81,0.82
15,2,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,221,0.0,0.0,1.7985074626865671,4.117164179104477,8.65,0.81
16,6,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,232,0.0,0.0,2.5069444444444446,5.359374999999997,8.46,0.8
17,4,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,240,0.0,0.0,3.0239520958083834,5.441017964071855,8.26,0.79
18,2,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,247,14.5,150.945,3.4635416666666665,5.340052083333332,8.15,0.79
19,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,249,0.0,0.0,4.023923444976076,5.6244976076555,8.07,0.78
20,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0,4.701357466063349,6.029276018099545,7.98,0.78
21,1,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,267,0.0,0.0,5.392241379310345,6.198879310344826,7.89,0.77
22,5,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,272,0.0,0.0,5.995934959349594,6.160081300813007,7.78,0.77
23,5,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,277,0.0,0.0,6.6953125,6.3649609374999985,7.69,0.76
24,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,286,0.0,0.0,7.319702602230484,6.497918215613382,7.57,0.75
25,3,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,295,0.0,0.0,8.0,6.495543478260869,7.5,0.75
26,1,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,8.706293706293707,6.7402797202797196,7.43,0.74
27,1,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,304,0.0,0.0,9.292929292929292,6.614545454545453,7.4,0.74
28,1,0,0,0,0.0,0.0,0.0,1,627,0.0,0.0,0.0,0.0,0.0,310,0.0,0.0,9.855305466237942,6.7466559485530535,7.32,0.74
29,5,0,0,0,0.0,0.0,0.0,2,627,0.0,0.0,0.0,0.0,0.0,313,0.0,0.0,10.496875,6.7768749999999995,7.24,0.73
30,0,0,0,0,0.0,0.0,0.0,2,627,0.0,0.0,0.0,0.0,0.0,318,0.0,0.0,11.405750798722044,6.91856230031949,7.17,0.73
31,1,0,0,0,0.0,0.0,0.0,2,627,0.0,0.0,0.0,0.0,0.0,327,21.0,223.31,11.672727272727272,6.702848484848486,7.05,0.72
32,5,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,330,0.0,0.0,12.089080459770114,6.805028735632185,6.97,0.71
33,0,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,333,22.0,142.755,12.331521739130435,6.712608695652176,6.89,0.71
34,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,340,0.0,0.0,12.823684210526316,6.748842105263159,6.79,0.69
35,0,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,340,0.0,0.0,12.81462140992167,6.702323759791122,6.78,0.69
36,0,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,350,0.0,0.0,13.242424242424242,6.790909090909093,6.73,0.68
37,1,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,356,0.0,0.0,13.557971014492754,6.732512077294688,6.74,0.68
38,5,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,359,15.0,157.23,14.015,6.883000000000001,6.79,0.68
39,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,360,0.0,0.0,14.714987714987714,6.969090909090911,6.8,0.68
40,1,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,366,0.0,0.0,15.215346534653465,7.073539603960399,6.8,0.68
41,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,372,0.0,0.0,15.718446601941748,7.166237864077671,6.8,0.68
42,5,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,378,0.0,0.0,16.233490566037737,7.1842452830188686,6.71,0.67
43,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,384,0.0,0.0,16.43918918918919,6.996554054054057,6.59,0.66
44,3,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,386,15.0,79.57,16.585836909871244,6.952038626609444,6.49,0.66
45,3,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,390,0.0,0.0,12.808163265306122,8.059551020408161,6.66,0.67
46,6,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,402,0.0,0.0,11.715447154471544,6.825406504065039,6.81,0.68
47,3,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,407,0.0,0.0,12.356275303643725,6.969676113360323,6.97,0.69
48,0,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,416,23.0,136.73,12.754863813229573,6.950856031128404,7.1,0.7
49,4,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,419,15.0,80.61,12.952029520295204,7.0154612546125446,7.26,0.71
50,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,419,0.0,0.0,12.392592592592592,6.916629629629629,7.44,0.71
51,1,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,422,0.0,0.0,12.428070175438597,6.863508771929823,7.62,0.72
52,3,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,426,0.0,0.0,13.003412969283277,7.029931740614333,7.76,0.73
53,1,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,428,19.0,80.61,11.414634146341463,7.158292682926827,7.86,0.73
54,0,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,431,0.0,0.0,11.56,6.874919999999999,7.85,0.73
55,4,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,436,0.0,0.0,10.493723849372385,6.931255230125522,7.8,0.73
56,2,0,0,0,0.0,0.0,0.0,3,627,0.0,0.0,0.0,0.0,0.0,442,0.0,0.0,10.08108108108108,6.781505791505789,7.73,0.72
57,4,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,448,0.0,0.0,9.443333333333333,6.177799999999999,7.66,0.72
58,4,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,9.829032258064515,6.337483870967741,7.58,0.71
59,2,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,9.736842105263158,6.210029239766081,7.51,0.71
60,3,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,9.299435028248588,6.313954802259887,7.49,0.71
61,2,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,9.49867374005305,6.427957559681702,7.42,0.71
62,0,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,462,25.0,134.35,10.025510204081632,6.483673469387755,7.33,0.7
63,0,0,0,0,0.0,0.0,0.0,4,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,10.701492537313433,6.6432587064676625,7.24,0.69
64,2,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,10.802298850574713,6.528781609195403,7.12,0.69
65,0,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,463,29.5,182.055,10.975446428571429,6.622968750000001,7.01,0.68
66,1,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,11.441113490364026,6.569186295503215,6.89,0.67
67,1,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,11.78556701030928,6.660969072164954,6.77,0.67
68,0,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,12.442655935613683,6.771871227364188,6.68,0.66
69,0,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,12.666666666666666,6.62197318007663,6.6,0.65
70,1,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,462,53.0,1672.67,13.044362292051757,6.59138632162662,6.55,0.65
71,6,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,461,40.0,310.61,13.570661896243292,6.675116279069771,6.48,0.64
72,2,0,0,0,0.0,0.0,0.0,5,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,14.319223985890652,6.7634215167548515,6.41,0.64
73,4,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,14.962068965517242,6.905913793103453,6.34,0.63
74,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,460,50.0,661.25,15.654822335025381,6.956446700507618,6.29,0.63
75,0,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,16.247457627118646,7.049576271186444,6.22,0.62
76,1,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,459,55.0,351.47,16.728171334431632,7.016210873146626,6.14,0.61
77,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,17.428802588996763,7.097540453074438,6.07,0.61
78,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,17.906793048973142,7.049984202211694,5.97,0.6
79,3,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,18.547286821705427,7.106217054263569,5.88,0.6
80,3,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,459,24.0,141.15,19.010670731707318,7.138064024390248,5.82,0.59
81,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,19.67117117117117,7.16792792792793,5.75,0.59
82,3,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,459,23.0,141.9,20.340236686390533,7.199511834319529,5.71,0.58
83,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,21.016034985422742,7.2408309037900915,5.66,0.58
84,2,0,0,0,0.0,0.0,0.0,6,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,21.884057971014492,7.380347826086958,5.62,0.58
85,2,0,0,0,0.0,0.0,0.0,7,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,22.455840455840455,7.340868945868948,5.56,0.57
86,0,0,0,0,0.0,0.0,0.0,7,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,23.29886685552408,7.390623229461757,5.51,0.57
87,2,0,0,0,0.0,0.0,0.0,8,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,23.66896551724138,7.336703448275863,5.43,0.56
88,5,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,458,52.0,573.61,24.28125,7.328464673913045,5.33,0.55
89,2,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,457,0.0,0.0,24.581241743725233,7.2922589167767535,5.2,0.54
90,1,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,457,0.0,0.0,15.17408906882591,9.44765182186235,5.67,0.58
91,5,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,457,45.0,278.2,10.46078431372549,7.653627450980392,6.19,0.62
92,2,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,11.674846625766872,7.05883435582822,6.72,0.66
93,4,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,13.181208053691275,7.663959731543623,7.2,0.69
94,0,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,13.805369127516778,6.858053691275168,7.67,0.71
95,1,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,13.26751592356688,6.282420382165604,8.15,0.74
96,3,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,465,80.0,635.82,13.515337423312884,6.374110429447853,8.58,0.76
97,3,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,465,48.0,661.25,13.928994082840237,6.626331360946745,8.93,0.78
98,1,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,14.32183908045977,6.499827586206895,9.16,0.79
99,5,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,465,41.0,229.47,15.068181818181818,6.600965909090908,9.21,0.79
100,2,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,464,0.0,0.0,14.094972067039107,6.4938547486033515,9.12,0.79
101,4,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,466,0.0,0.0,13.21,6.003849999999997,8.99,0.78
102,2,0,0,0,0.0,0.0,0.0,9,627,0.0,0.0,0.0,0.0,0.0,466,87.5,661.975,11.882352941176471,5.690588235294117,8.81,0.77
103,5,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,11.945098039215686,5.928470588235292,8.65,0.77
104,3,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,45.0,278.2,11.526315789473685,6.021052631578945,8.49,0.76
105,3,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,11.509933774834437,6.186192052980131,8.34,0.75
106,2,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,11.515723270440251,6.300817610062892,8.22,0.74
107,0,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,101.0,1147.54,11.7396449704142,6.435621301775147,8.09,0.73
108,2,0,0,0,0.0,0.0,0.0,11,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,11.721311475409836,6.301803278688524,7.95,0.72
109,5,0,0,0,0.0,0.0,0.0,12,627,0.0,0.0,0.0,0.0,0.0,465,0.0,0.0,12.149606299212598,6.427637795275591,7.8,0.72
110,2,0,0,0,0.0,0.0,0.0,12,627,0.0,0.0,0.0,0.0,0.0,466,78.0,204.35,12.47,6.544325,7.67,0.71
111,0,0,0,0,0.0,0.0,0.0,12,627,0.0,0.0,0.0,0.0,0.0,465,14.0,79.57,12.754761904761905,6.699809523809525,7.53,0.7
112,2,0,0,0,0.0,0.0,0.0,13,627,0.0,0.0,0.0,0.0,0.0,464,75.0,257.41,13.280742459396752,7.008097447795828,7.41,0.69
113,2,0,0,0,0.0,0.0,0.0,13,627,0.0,0.0,0.0,0.0,0.0,463,80.0,708.35,13.782511210762332,7.0357847533632345,7.28,0.69
114,5,0,0,0,0.0,0.0,0.0,13,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,14.218142548596113,7.059395248380133,7.19,0.68
115,1,0,0,0,0.0,0.0,0.0,13,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,14.693617021276596,7.279744680851067,7.13,0.67
116,4,0,0,0,0.0,0.0,0.0,14,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,15.274428274428274,7.314345114345118,7.06,0.67
117,2,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,15.916326530612245,7.212673469387757,7.0,0.66
118,2,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,16.655935613682093,7.360704225352118,6.94,0.66
119,0,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,17.261811023622048,7.3614370078740174,6.89,0.66
120,5,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,16.501022494887525,7.4237218813905965,6.88,0.66
121,3,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,463,18.0,294.66,17.079591836734693,7.402938775510208,6.87,0.66
122,2,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,463,0.0,0.0,17.740442655935613,7.359859154929583,6.83,0.65
123,3,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,463,71.0,706.57,18.355029585798817,7.367100591715981,6.78,0.65
124,2,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,18.78352490421456,7.409291187739468,6.72,0.64
125,4,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,19.268389662027833,7.569662027833008,6.71,0.64
126,3,0,0,0,0.0,0.0,0.0,15,627,0.0,0.0,0.0,0.0,0.0,462,0.0,0.0,19.57782101167315,7.486420233463039,6.68,0.64
127,3,0,0,0,0.0,0.0,0.0,16,627,0.0,0.0,0.0,0.0,0.0,462,125.0,721.54,19.992409867172675,7.512352941176472,6.62,0.63
128,2,0,0,0,0.0,0.0,0.0,16,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,20.228,7.644740000000004,6.62,0.63
129,3,0,0,0,0.0,0.0,0.0,16,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,20.775793650793652,7.700019841269846,6.62,0.63
130,1,0,0,0,0.0,0.0,0.0,16,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,20.84008097165992,7.726963562753039,6.62,0.63
131,2,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,21.120315581854044,7.481834319526628,6.61,0.63
132,2,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,21.57335907335907,7.464478764478768,6.59,0.63
133,2,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,21.932457786116323,7.5060037523452205,6.58,0.63
134,3,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,22.25136612021858,7.458397085610205,6.53,0.62
135,4,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,18.04854368932039,8.635987055016184,6.73,0.64
136,2,0,0,0,0.0,0.0,0.0,17,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,16.229235880398672,7.811295681063125,6.93,0.65
137,3,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,16.878048780487806,7.23369337979094,7.14,0.67
138,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,17.50689655172414,7.139310344827585,7.35,0.68
139,5,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,461,0.0,0.0,17.369281045751634,7.14202614379085,7.5,0.69
140,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,461,127.0,703.73,16.72258064516129,6.886580645161289,7.69,0.7
141,2,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,16.769470404984425,7.003551401869158,7.84,0.71
142,2,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,16.849112426035504,6.925917159763312,7.93,0.71
143,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,136.0,781.71,14.375838926174497,7.070536912751677,8.0,0.71
144,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,13.741721854304636,6.726125827814568,8.0,0.71
145,1,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,12.091836734693878,6.659285714285713,7.97,0.71
146,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,11.971337579617835,6.432866242038215,7.86,0.7
147,1,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,0.0,0.0,11.491428571428571,6.121542857142854,7.76,0.7
148,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,460,128.0,921.7,11.85054347826087,6.363913043478261,7.69,0.69
149,1,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,459,0.0,0.0,11.904040404040405,6.370151515151519,7.63,0.69
150,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,459,55.0,367.43,10.956962025316455,6.693063291139242,7.56,0.69
151,6,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,458,0.0,0.0,11.129268292682926,6.699658536585369,7.51,0.68
152,0,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,458,54.0,367.43,11.270454545454545,6.682613636363642,7.42,0.68
153,1,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,457,0.0,0.0,11.68695652173913,6.730478260869568,7.31,0.67
154,2,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,457,0.0,0.0,12.150943396226415,6.889916142557658,7.22,0.66
155,2,0,0,0,0.0,0.0,0.0,18,627,0.0,0.0,0.0,0.0,0.0,458,152.0,1288.21,12.307377049180328,6.8716393442623,7.09,0.65
156,4,0,0,0,0.0,0.0,0.0,19,627,0.0,0.0,0.0,0.0,0.0,457,55.0,367.43,12.611328125,6.914160156250005,6.94,0.64
157,1,0,0,0,0.0,0.0,0.0,19,627,0.0,0.0,0.0,0.0,0.0,456,0.0,0.0,12.899814471243042,6.924415584415587,6.81,0.64
158,0,0,0,0,0.0,0.0,0.0,19,627,0.0,0.0,0.0,0.0,0.0,456,158.0,1078.16,13.556363636363637,7.129945454545459,6.67,0.63
159,1,0,0,0,0.0,0.0,0.0,19,627,0.0,0.0,0.0,0.0,0.0,455,0.0,0.0,13.939024390243903,7.011376306620214,6.56,0.62
160,3,0,0,0,0.0,0.0,0.0,20,627,0.0,0.0,0.0,0.0,0.0,455,124.0,535.05,14.454081632653061,7.2072278911564664,6.43,0.61
161,3,0,0,0,0.0,0.0,0.0,20,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,14.798360655737705,7.0220819672131185,6.35,0.61
162,2,0,0,0,0.0,0.0,0.0,21,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,15.4064,7.069616000000004,6.29,0.6
163,3,0,0,0,0.0,0.0,0.0,21,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,16.040816326530614,7.080219780219786,6.24,0.6
164,4,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,16.880248833592535,7.245069984447904,6.19,0.59
165,3,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,16.912974683544302,7.342594936708862,6.16,0.59
166,1,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,454,0.0,0.0,17.46594427244582,7.309024767801859,6.16,0.59
167,1,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,454,154.0,1306.24,18.180428134556575,7.267385321100918,6.13,0.59
168,1,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,18.906485671191554,7.3258371040723995,6.1,0.58
169,1,0,0,0,0.0,0.0,0.0,23,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,19.707646176911545,7.338320839580211,6.07,0.58
170,2,0,0,0,0.0,0.0,0.0,24,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,20.36053412462908,7.4256083086053435,6.04,0.58
171,1,0,0,0,0.0,0.0,0.0,24,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,20.9100145137881,7.399985486211903,6.0,0.57
172,0,0,0,0,0.0,0.0,0.0,24,627,0.0,0.0,0.0,0.0,0.0,453,0.0,0.0,21.585365853658537,7.376126255380202,6.0,0.57
