timestamp;vehicle_id;longitude;latitude;heading;avg_speed
2021-01-01T00:00:30.000;1403;-122,446587;37,722187;0;0
2021-01-01T00:00:30.000;1416;-122,38623;37,751019;0;0
2021-01-01T00:00:31.000;2047;-122,446815;37,721867;180;0
2021-01-01T00:00:31.000;2028;-122,384628;37,75206;0;0
2021-01-01T00:00:31.000;1453;-122,3843;37,752388;0;0
2021-01-01T00:00:31.000;1499;-122,446945;37,72229;180;0
2021-01-01T00:00:31.000;1414;-122,447212;37,72187;180;0
2021-01-01T00:00:31.000;8624;-122,391731;37,757133;0;0
2021-01-01T00:00:32.000;1484;-122,447289;37,721237;0;0
2021-01-01T00:00:32.000;8641;-122,391289;37,755684;165;0
2021-01-01T00:00:32.000;8844;-122,403748;37,733517;45;32
2021-01-01T00:00:32.000;5705;-122,409904;37,763634;165;0
2021-01-01T00:00:32.000;1482;-122,384491;37,751545;0;0
2021-01-01T00:00:33.000;2049;-122,446846;37,721832;180;0
2021-01-01T00:00:33.000;7256;-122,409584;37,763527;345;0
2021-01-01T00:00:34.000;2032;-122,384598;37,751472;0;0
2021-01-01T00:00:34.000;1537;-122,446877;37,722569;0;0
2021-01-01T00:00:34.000;7221;-122,409325;37,763512;0;0
2021-01-01T00:00:35.000;1424;-122,384293;37,752567;0;0
2021-01-01T00:00:35.000;7264;-122,408684;37,763596;165;0
2021-01-01T00:00:35.000;8897;-122,394989;37,794216;45;0
2021-01-01T00:00:35.000;1;-122,412041;37,79475;0;0
2021-01-01T00:00:35.000;7214;-122,409462;37,763206;75;0
2021-01-01T00:00:35.000;7202;-122,414482;37,776344;45;0
2021-01-01T00:00:35.000;2004;-122,384705;37,751343;0;0
2021-01-01T00:00:35.000;1544;-122,445984;37,721745;0;0
2021-01-01T00:00:35.000;7223;-122,409988;37,763462;0;0
2021-01-01T00:00:36.000;49;-122,412193;37,794788;0;0
2021-01-01T00:00:36.000;2024;-122,384659;37,752323;0;0
2021-01-01T00:00:36.000;8636;-122,395828;37,776421;30;0
2021-01-01T00:00:36.000;1455;-122,38443;37,751595;60;0
2021-01-01T00:00:36.000;5856;-122,446663;37,784035;0;0
2021-01-01T00:00:36.000;7281;-122,418358;37,750446;165;24
2021-01-01T00:00:36.000;1401;-122,385971;37,750904;0;0
2021-01-01T00:00:36.000;2009;-122,384674;37,751949;0;0
2021-01-01T00:00:37.000;6715;-122,414192;37,765583;345;0
2021-01-01T00:00:37.000;1434;-122,38443;37,752571;0;0
2021-01-01T00:00:37.000;6721;-122,414352;37,76545;75;0
2021-01-01T00:00:37.000;5713;-122,409828;37,763638;0;0
2021-01-01T00:00:37.000;1401;-122,385971;37,750904;0;0
2021-01-01T00:00:37.000;6719;-122,414085;37,765545;345;0
2021-01-01T00:00:38.000;6612;-122,415054;37,766499;180;0
2021-01-01T00:00:38.000;1438;-122,384155;37,751404;345;0
2021-01-01T00:00:38.000;8943;-122,411591;37,807396;60;0
2021-01-01T00:00:38.000;1491;-122,384338;37,751801;0;0
2021-01-01T00:00:38.000;8642;-122,393654;37,794022;225;0
2021-01-01T00:00:38.000;6577;-122,414024;37,785667;75;14
2021-01-01T00:00:38.000;1446;-122,384369;37,751987;270;0
